Symbol,logFC,P.Value,adj.P.Val
ASMTL,0.642330157863503,1.76880370181869e-07,5.77152720491891e-07
ZNF296,0.641870609582532,0.000931915020268109,0.0018126729438277
HIC1,0.641710262689742,0.0208227748340401,0.0320289574446513
ZNF137P,0.641679234580363,0.000830588941676945,0.00162867087795633
THSD1,0.641569507476806,0.0895105331989035,0.121031436285633
TAB2,0.640944614149421,6.86169478559105e-14,5.47936021481774e-13
AKAP8,0.640930697460226,3.17343413048579e-12,1.98278462366725e-11
PEAR1,0.640919194308017,1.20586216752652e-08,4.56991847872291e-08
HAX1,0.64087824319393,1.28206092005655e-14,1.1499062284896e-13
DNM2,0.640533929057328,8.66371209325059e-15,8.02555994005987e-14
KIF16B,0.640201334646265,2.54429268929534e-11,1.3934918349423e-10
C4orf32,0.639855048810636,6.21323228194403e-08,2.15726943500136e-07
ATF6,0.639784967030824,4.28488045695329e-15,4.21433255708155e-14
CEP170P1,0.639643449012655,4.7550857691338e-08,1.66934052674921e-07
GLI3,0.639533005048945,5.96869182944021e-10,2.68511895527653e-09
ZFP36,0.639486061511461,1.11684944612301e-11,6.46856431847129e-11
GPR75,0.638967147937887,0.00594306575006641,0.010083750479493
SERP1,0.638784221644007,3.97807235090155e-16,4.62067390283246e-15
MOGS,0.638689431525366,1.32660479367651e-13,1.012085965802e-12
NKX3-2,0.638609147760826,0.000166266851511723,0.0003613434676394
ANKRD17,0.638589985911175,3.00765771631451e-14,2.53650337179501e-13
TMEM150A,0.638454057260215,1.21750692795948e-07,4.05937283064559e-07
NT5C2,0.638450273832812,2.64567446186765e-13,1.92692773037472e-12
PSMD7P1,0.638278280722637,0.152489282990157,0.195642270005545
FLRT1,0.638143458205115,0.396499728307288,0.456536846617115
SBNO1,0.637593960635747,2.94028404777192e-13,2.12654303773276e-12
VEZF1P1,0.637545714098933,0.00537399517326565,0.00919365706858893
TNNC2,0.637389193077816,0.149079561657809,0.191856074556981
RP11-1407O15.2,0.637358500823381,8.3806271981066e-09,3.24533824471869e-08
FAM122C,0.63707223466001,1.33897732893157e-09,5.74225942398221e-09
LMLN,0.636601350338117,1.35977456738376e-08,5.12299947178059e-08
PHYKPL,0.63658717666697,1.38013576781234e-10,6.82487939519406e-10
MAPK8IP3,0.636425656230735,4.69613329098781e-12,2.85847590716626e-11
ZNF264,0.63590937582007,2.1568192078333e-06,6.054947491429e-06
UBXN7,0.63577131613175,3.14445720807403e-13,2.26454379613925e-12
FUT11,0.635543380558115,6.12862131825937e-09,2.41337933931371e-08
FN3K,0.635450181237176,1.1897591232981e-11,6.85887118466749e-11
STAG2,0.635241228185617,1.30001354864762e-14,1.16432736759704e-13
USP49,0.635055141586315,1.24499783454227e-07,4.14658142248014e-07
SLC35G2,0.634988562401151,7.29951078241515e-14,5.80658480421057e-13
E2F6,0.634869671350776,2.28953834159649e-10,1.09444512979419e-09
FKRP,0.634841098944475,7.08937423461304e-08,2.44191012723559e-07
TRIM37,0.634779581324882,1.15437703397002e-13,8.87960344991051e-13
IL6STP1,0.634743359235519,0.00154976351025993,0.00290676182995115
BDP1,0.634674530286995,7.28013290153852e-11,3.74929861892442e-10
FAM63B,0.634591295988858,6.30484984388373e-09,2.48015600232809e-08
GKAP1,0.634302728274472,6.58309282021545e-05,0.000151244731384723
STARD10,0.634211659830271,0.000342580296638295,0.000713090414199748
STRIP1,0.634116057475856,9.59656672773872e-12,5.59814743886054e-11
DPP9,0.634043108929429,3.72926173622484e-13,2.65797247570778e-12
PPP6R3,0.634009886943296,2.30543464492049e-14,1.97466410441305e-13
SLC27A1,0.633692390309396,4.51886351435086e-08,1.59203391785185e-07
RNU1-59P,0.633551346477053,0.125062973784346,0.163780473959573
UBE2O,0.633427349245363,6.80738529506519e-13,4.69042688093993e-12
ALKBH8,0.633298462573622,1.15172039663745e-06,3.35297793697732e-06
CDV3,0.633095482946931,2.55739585834882e-16,3.06525684938298e-15
CRKL,0.632867164746145,2.81418285673138e-13,2.04486316116021e-12
SREK1,0.632774935433047,3.93977730762122e-13,2.79518726530051e-12
RRN3P2,0.632573766537773,5.68657100232415e-06,1.51430647722985e-05
KLF5,0.632200296207655,9.91415314381204e-14,7.6972156467308e-13
GOLT1B,0.63219639567043,8.7478147029884e-14,6.85337412502302e-13
TBC1D10C,0.632178370952492,0.199204859531886,0.248163904281485
NMD3,0.631781275660997,1.52651621738447e-14,1.3471216505498e-13
IMPA1,0.63137270756245,5.38248161736524e-11,2.81952480001274e-10
TMEM87A,0.631198041501008,3.11202231280334e-13,2.24291847896476e-12
HES7,0.63089992717358,0.00233425025538284,0.00423950070744741
ZNF286A,0.630759352954608,1.2253473511773e-05,3.11611733268421e-05
PLRG1,0.630685439549013,6.28265218173874e-13,4.3433260891412e-12
ETF1P2,0.630489249035437,5.86955464027236e-06,1.560358855875e-05
SUV420H1,0.630152232291208,5.58824834197357e-13,3.89359897561508e-12
AGO4,0.629687915191884,3.96906556660501e-09,1.60523194137793e-08
GPR37L1,0.629465870693485,0.00479849601761773,0.0082755962594947
XKR7,0.629453136134406,0.401329062268436,0.461441768202289
FASTKD5,0.629383683309114,1.35682589110259e-10,6.72209488526582e-10
EXOC6,0.629345172833905,3.67849052854709e-09,1.49367552224533e-08
PLIN2,0.629209373831253,4.9704835961207e-09,1.98499835578525e-08
RHOT1P2,0.628641099267274,0.24416633140158,0.297981409420026
HIST3H2BB,0.628495690905916,0.0880440320450145,0.119230158341566
SCAND3,0.628467110160033,7.5407962140864e-06,1.9764500047552e-05
KRASP1,0.628209873034467,0.116425697837241,0.153504679986595
HSF2,0.627882067709388,3.30835897111198e-08,1.18556420887493e-07
ZNF764,0.627813936760436,4.00551128659242e-06,1.08667713769301e-05
C4orf29,0.627776155783614,3.05179597726735e-07,9.64547624627926e-07
RAD50,0.627465886554974,6.10927394242475e-13,4.22660162356765e-12
ZNRF2P2,0.627420716448548,0.105077556351541,0.139848293007714
USP53,0.626838624401965,3.49644611752473e-10,1.62227440225108e-09
TERF2IP,0.626391145378568,1.41449851578251e-13,1.0743041294684e-12
ACVR1,0.626328723529475,5.91819639750651e-08,2.05866637657197e-07
JOSD1,0.626108919209782,8.13067927313483e-15,7.56563156728343e-14
OTUD5,0.625600110822457,1.00971887718034e-14,9.20701586736167e-14
C8orf76,0.62559009510874,0.00138718933146704,0.00261976236294283
ZNF761,0.625122065505477,1.85945894909746e-08,6.89683500363749e-08
ZNF629,0.624768410228029,9.80586405168232e-09,3.76595289913981e-08
REV1,0.624704359514623,3.37690027884833e-12,2.09797849023312e-11
TOR4A,0.624307872354503,6.03376966007632e-13,4.17746652765611e-12
TOP3BP1,0.624090511035271,0.197389840049753,0.246100196591565
TSTD2,0.624083610970851,1.50253198200763e-08,5.63011481316008e-08
BAZ1B,0.623806370822047,9.39078422346598e-16,1.01936771320302e-14
TGIF1,0.623423265442754,2.14152052817049e-12,1.37728294009805e-11
RIOK1,0.623266258683858,1.51991543268101e-11,8.63664141289897e-11
PPP1R15B,0.62285302468214,1.22815291895157e-14,1.10314766763467e-13
VPS53,0.622613817886742,2.23476717754156e-12,1.43280325610662e-11
UFM1,0.622154258354326,2.5478409621977e-13,1.86441538490148e-12
FGFR2,0.621915520787327,0.00042529922380815,0.000872315058141993
FER,0.621346769215073,2.82603342733703e-12,1.77824480144185e-11
SLCO2A1,0.62134339175282,2.26067973073147e-05,5.53019409651833e-05
TRIP11,0.621340269810975,6.10482208444243e-12,3.66446615168561e-11
IPO7,0.621218767518178,1.7004125028132e-15,1.77051889538728e-14
ABI1,0.621209820897208,1.15867715024129e-13,8.90863382734763e-13
H1F0,0.621193547600944,2.45296480132773e-15,2.48604447890953e-14
DUSP12,0.62064649785695,9.78269888433332e-12,5.69213411383823e-11
NFKB1,0.620643819861364,3.36463739010407e-13,2.41100006446596e-12
MAP7,0.620517888790958,5.25031804075567e-14,4.26199597750889e-13
CYP21A1P,0.62011169330752,0.26350259534597,0.319113799354008
LHFPL2,0.619978505886539,2.0739267073855e-09,8.72153564355845e-09
VPS13C,0.61992190625408,1.42398724334771e-09,6.08861533413963e-09
CCSER1,0.619831059190485,2.39015832382851e-05,5.82933405384921e-05
ALOXE3,0.619713133062417,0.00287862633522061,0.00515189529823715
KDM7A,0.61958895400878,1.99388457106137e-10,9.63995347222872e-10
MYLK2,0.619464160019905,0.19489902770124,0.243450712304518
THAP5P1,0.619274585698357,0.131620118898495,0.171607959148664
RELA,0.61927120355996,4.73862739532862e-14,3.87702095672234e-13
TOP3B,0.618982243290539,2.51080619649964e-10,1.19317710072311e-09
IST1,0.618968869528,6.41894001836185e-14,5.15229130328287e-13
SPICE1,0.618537132610938,2.42598057784997e-10,1.15551817045662e-09
PRRG4,0.618349299964884,1.1425284081443e-09,4.96399621173784e-09
RBM6,0.618336335437681,7.34628102976093e-13,5.03382300855457e-12
BAK1,0.618061573029355,2.63394520862002e-10,1.2494647696172e-09
NUDT14,0.617822715339561,1.62393941085137e-06,4.63577618922465e-06
MED13L,0.617799469452602,6.34735813992341e-13,4.38480581956607e-12
DRAM1,0.617698526829896,2.87362033024785e-11,1.56466654148873e-10
SENP2,0.617607923808552,1.46523789402086e-12,9.60573474103439e-12
ELOVL7,0.617281091097586,1.15308185487731e-05,2.94520208458316e-05
COL7A1,0.617252411008975,4.57127337127048e-17,6.21893380246272e-16
DHDDS,0.616207178787733,7.66028440004468e-13,5.23935341827643e-12
TAF1C,0.616040093179783,2.31580041243218e-12,1.48119039419736e-11
FBXO48,0.61595864683099,0.00211968004215719,0.00387851920535301
WNT7B,0.615868302341775,1.2606204764681e-12,8.34948274357228e-12
PDPR,0.615724261912989,2.70127455763749e-10,1.27879997981325e-09
SPRY3,0.615699231057243,0.00309221021810805,0.00550875683856794
PPP1R11P1,0.615571848198172,0.115635457618666,0.152581497989147
FANCE,0.615477595180353,2.77162747782622e-12,1.74695951747464e-11
MFSD12,0.615408996117166,1.20404271210265e-16,1.52555731258798e-15
PPP1R26,0.614982710492985,7.77752359622426e-13,5.31563933943629e-12
C14orf28,0.614980820036599,0.00582730122115982,0.00990056883864874
PLEKHA3,0.614856378465213,6.06049827631356e-09,2.38857193643333e-08
BET1L,0.614575470318668,1.48605935668995e-11,8.45457090658954e-11
RSPRY1,0.614429583459579,4.09702698186484e-12,2.51516432437408e-11
R3HCC1L,0.614010839310333,4.24968626128319e-10,1.95232074285916e-09
ADRBK2,0.613781164872426,0.118672347696262,0.156190609163401
EYA4,0.613695426504932,9.05912598319682e-12,5.30288913551577e-11
RORC,0.61367570685852,9.48108306218492e-12,5.53771313422132e-11
MASP1,0.613393717847388,0.0910484094160895,0.122950315512033
MT-TH,0.612592530067374,0.00480391431926408,0.00828417423042597
COQ10A,0.612565241758675,8.1187553989678e-07,2.41066374264715e-06
TRIM2,0.611726509805782,7.60300621693238e-11,3.9026392142987e-10
ALG5,0.611639285462963,2.20073110878443e-09,9.22357238712036e-09
RPS6KA3,0.61158835798483,8.60872869969204e-14,6.75292447411028e-13
RUNX1,0.61152319890004,2.9459420167103e-09,1.21019324019058e-08
CCDC163P,0.611363755447742,2.1690600419307e-05,5.31723544147105e-05
CXorf40B,0.611238182968745,9.69375958119576e-12,5.64777402545566e-11
SPG20,0.61048808370384,6.77904924739343e-14,5.41800685561401e-13
TOM1,0.610470248630884,4.42532007988864e-10,2.02651389800896e-09
MYADML2,0.610371111056774,0.249215617518309,0.303408496917254
PAPPA2,0.610101701723449,5.77922229127593e-11,3.01704925667067e-10
CP,0.610043167150569,0.33191512310844,0.39133565691391
FAM133CP,0.610013991572445,0.0848200094614224,0.115173782335858
TMIE,0.609978543321873,0.112930878699045,0.149361745472097
RALGAPB,0.609771391643068,8.92092531011619e-14,6.96557209593404e-13
CSNK2A2,0.60909895063446,1.87749932802306e-13,1.39971329902775e-12
CHN2,0.609070673263516,2.86478780898092e-05,6.91631025696715e-05
ILF3,0.608609938504316,6.00351867382837e-16,6.79790893334223e-15
ABHD4,0.608526522933638,1.13181354860121e-13,8.73126693660153e-13
H2BFS,0.608046763080165,0.000526126354960425,0.00106401291273355
